restaurant_id,rating,relative_date,text_snippet,scraped_at,review_date
2208,1.0,a year ago,The staff were very rude and the service was one of the worst we have experienced. We went for breakfast and ordered two scrambled egg tartines in which the avocado tasted very bad and we informed one,2026-02-09T09:30:21.991544,2025-02-09
2208,4.0,4 years ago,"The fresh dinner in a acceptable quality. From last time, they started to lower price and less quantities such as tuna sandwich with out side of salad. Their bread is good but not great. Staff is frie",2026-02-09T09:30:22.009977,2022-02-10
2208,5.0,a year ago,This is the best atmosphere among Paul's in Bangkok. The service is great. Food is as expected. Poached eggs in egg brioche are nice.,2026-02-09T09:30:22.028968,2025-02-09
2208,5.0,3 months ago,"Good service, had a breakfast there, was nice.",2026-02-09T09:30:22.049242,2025-11-11
2208,4.0,6 years ago,"Provide both dine in and take away.  Have a good variety of menu, from clean salad, healthy fish and meats. Waffles, bakery, tea and coffee are served too. Quite limited space around the table inside,",2026-02-09T09:30:22.097889,2020-02-11
2208,5.0,a year ago,"PAUL is an excellent spot to sit and relax, especially after a long walk in the mall. The ambiance is inviting, and their selection of freshly baked pastries, delightful bakeries, and sandwiches is si",2026-02-09T09:30:22.120341,2025-02-09
2208,5.0,a month ago,Very yummy food I reccomend the orange duck as its sweet and juicy,2026-02-09T09:30:22.137448,2026-01-10
2208,5.0,a year ago,Paul is the best lunch cafe restaurant in Bangkok. We love their salmon sandwiches and classic lemonade. The sea bass steak is amazing and so is the truffle mushroom pasta. All deserts are fantastic w,2026-02-09T09:30:22.152621,2025-02-09
2209,5.0,a month ago,"A Well-Known Italian Restaurant in Bangkok

This is a well-known Italian restaurant in Bangkok, especially famous for its …",2026-02-09T09:30:34.437659,2026-01-10
2209,5.0,2 weeks ago,"Pizza Massilia brings a true taste of Italy to Bangkok, with a warm atmosphere, great service, and serious attention to quality.
Their new Ruota di Carro pizza is the highlight: wide, ultra-thin in th",2026-02-09T09:30:34.454024,2026-01-26
2209,5.0,2 weeks ago,"Michele Fernando is a master Pizzalaro. He has World accolades from Gambero Russo, Best chef pizza #79 and 50 Top Pizza Italy #22. A delicious Pizza and Cold beer will be under 20$usd. The Margarita p",2026-02-09T09:30:34.471810,2026-01-26
2209,5.0,3 months ago,"ried Massilia Pizza for the first time and absolutely loved it!
We ordered their specialty pizza with eggplant, and honestly I never knew eggplant could taste this good on pizza. Perfectly thin, soft ",2026-02-09T09:30:34.490067,2025-11-11
2209,5.0,2 months ago,Overall very nice. My friend already commented on the service so I shall comment on the atmosphere. It is nice and cozy but the lighting is quite all over the place. It could've flatter the food more.,2026-02-09T09:30:34.506836,2025-12-11
2209,5.0,2 months ago,"At first, I thought this branch was ""temporarily closed"". To my surprise, it wasn't as I was passing by on my way tl a different location. Cancelled that, popped in here! …",2026-02-09T09:30:34.524958,2025-12-11
2209,4.0,5 months ago,"Good service and warm welcome from the staff, nice decoration and setting for the restaurant.
Food choice is adequate but I found the prices a little high for what you get. …",2026-02-09T09:30:34.540218,2025-09-12
2209,4.0,6 months ago,A revisit after several years apart. The menu has gotten much larger especially the pizza section. We had their signature old cut pizza and it's was excellent. The pizza based was just right thickness,2026-02-09T09:30:34.556226,2025-08-13
2209,5.0,2 months ago,Pizza and pasta were delicious and super fresh. Atmosphere is cool and classic. One of the best pizza I had in awhile. The service was excellent. We did not have a reservation and the manager of the r,2026-02-09T09:30:34.574799,2025-12-11
2209,4.0,6 months ago,"Pizza is great, good dough and fresh and quality ingredients. Overall, everything is good here, with a very nice Italian owner included! We just found it a little overpriced, as pizza seems to be too ",2026-02-09T09:30:34.590185,2025-08-13
2209,3.0,5 months ago,"Skip the mozzarella sticks and anything with pepperoni and salami.

Pizza is three size of a personal pizza back in the states. Has okay amount of …",2026-02-09T09:30:34.606111,2025-09-12
2209,5.0,3 months ago,Massilia Italian Restaurant is highly recommended.  One of the best pizza in Bangkok. Overall food and also the service is always great. The staff has always a big smile on their face and very helpful,2026-02-09T09:30:34.625108,2025-11-11
2209,5.0,3 months ago,"Great place!! The pizza was great and the vibe was good too! The Norma not normal  pizza was unexpectedly great the eggplant was crunchy and great!!
Overall a good experience! Do go here
Also got free",2026-02-09T09:30:34.644192,2025-11-11
2209,5.0,a month ago,"awesome environment, and pizzas taste out of this world!!! Would recommend this restaurant to anyone and I'm definitely coming again :>",2026-02-09T09:30:34.661624,2026-01-10
2209,5.0,3 months ago,"My all time favorite pizza restaurant. It really fulfills preggy like me. Even when I have no appetite for food, I can finish pizza here❤️",2026-02-09T09:30:34.678764,2025-11-11
2209,5.0,3 months ago,"After 10 days of delicious Thai food, we were craving some food from home (we are Italian) and we were very satisfied with our dining experience at this restaurant! Very cheerful atmosphere and amazin",2026-02-09T09:30:34.696434,2025-11-11
2209,4.0,a month ago,The pizza was not bad but if you are after the best neapolitan pizza it's not it. The dough was a bit on the dry side and flavours were maybe 7.5/10. …,2026-02-09T09:30:34.712499,2026-01-10
2209,5.0,a month ago,"Clearly this place doesn't need any more reviews, but it more than deserves even more. …",2026-02-09T09:30:34.729390,2026-01-10
2209,5.0,4 months ago,"Pure awesomeness!!
Pure Italian pizza in your plate!!!
Superb!! My 3rd time in 2 weeks!! 😅 …",2026-02-09T09:30:34.744155,2025-10-12
2209,5.0,4 months ago,"Came to Massilia in our last night in Bangkok - and it was a delicious and great finale. I have a vast experience in Italian restaurants, especially in neopolitan pizza, and that’s one of the greatest",2026-02-09T09:30:34.761178,2025-10-12
2230,5.0,7 months ago,"My experience here was excellent both times I came.

The meat and sushi is excellent as well as tempura and make your own fried skewer sets. Salmon & bacon rolled quail eggs were two standouts as well",2026-02-09T09:46:34.503583,2025-07-14
2230,5.0,11 months ago,"I have to say it was really great—a full 9 out of 10 for me. The sushi was fresh and tasty, and everything was made just right. The vibe is laid-back and comfortable, so it’s a nice spot whether you’r",2026-02-09T09:46:34.524757,2025-03-16
2230,4.0,a year ago,"Ebisu Sushi is a great neighborhood find. They serve up quick and fresh menu items in a real cozy place. The menu has many standard sushi, sashimi, Japanese salads and a nice selection of Robata grill",2026-02-09T09:46:34.554064,2025-02-09
2230,5.0,9 months ago,"Amazing Japanese place with the best noodles and pork, sushi is super tasty too, interior is cute and stuff is super lovely",2026-02-09T09:46:34.571764,2025-05-15
2230,4.0,3 years ago,The food here taste fresh. Some of the menu item are not that great but still good. It's great for an after work party with colleagues.,2026-02-09T09:46:34.591154,2023-02-10
2230,3.0,4 years ago,"I’ve been to this place 2x. The first time it was a la carte and I had the Wagyu A4 don, it was delicious. …",2026-02-09T09:46:34.616338,2022-02-10
2230,5.0,2 years ago,"Food is fresh. Service is really good. Decoration is great, and some game while waiting for the food. Car park is not free. I have been there for about 2 hours and it is 10 baht",2026-02-09T09:46:34.638054,2024-02-10
2230,3.0,6 years ago,"Went in there on Sunday afternoon around 3:00pm,  restaurant seems a bit lovely and has a unique Japanese atmosphere in there. Staffs were very lovely and welcoming. I love the fact that they give fre",2026-02-09T09:46:34.660127,2020-02-11
2230,3.0,2 years ago,"Interesting to see this izakaya opens from 11am to night time. The mood and vibe is typical Japanese bar or street bar with wooden, alley of posters and red lighting. …",2026-02-09T09:46:34.683052,2024-02-10
2230,5.0,2 years ago,"Surprisingly nice sushi and food in this small sushi place

We were there early and we were the only customers and greeted with the friendly …",2026-02-09T09:46:34.705384,2024-02-10
2230,5.0,6 years ago,"Very fresh sashimi! Good value! Highly recommend marinated lobster and crab, both are very fresh and delicious! The size of the Salmon Set is HUGE!! Good to share with 4 people!",2026-02-09T09:46:34.726882,2020-02-11
2230,4.0,5 years ago,"Fresh food, good quality and good service but the tight area is quite uncomfortable. …",2026-02-09T09:46:34.748577,2021-02-10
2230,2.0,5 months ago,"The hamachi, the engawa and the tempura were top notch!

However, the parking was absolutely terrible! The parking space was very narrow …",2026-02-09T09:46:34.770450,2025-09-12
2230,4.0,3 years ago,"Buffet with more than 100 menus from salad, sushi,  and steak. Recommend to order menu with Hotate, Ebi, and Wagyu.",2026-02-09T09:46:34.794179,2023-02-10
2230,4.0,6 years ago,"Very Japanese ambience restaurant with 2 floors. Tiny but friendly. I like the lumière here and the interesting Japanese ads &music video played in side.All about salmon don I ordered, salmon are so g",2026-02-09T09:46:34.816431,2020-02-11
2230,5.0,4 years ago,Service was superb. The food was fresh and delicious. We reserved through Hungry Hub for buffet and we didn't disappoint at all. Highly recommend. By the way COOL chairs!!!!,2026-02-09T09:46:34.839907,2022-02-10
2230,3.0,2 weeks ago,It ok good,2026-02-09T09:46:34.867769,2026-01-26
2230,4.0,6 years ago,1 KG. Salmon Ota Sashimi. and get free Salmon Kabutoni (not available for take away) You’ll need 4-5 people to finish this giant set. …,2026-02-09T09:46:34.893552,2020-02-11
2230,5.0,7 years ago,"Great sushi! The Biggest size, you must come with your friend around 3-4 people. Not 2!",2026-02-09T09:46:34.917378,2019-02-11
2230,5.0,2 months ago,"Been there a few times already, food there doesn't disappoint.",2026-02-09T09:46:34.938844,2025-12-11
2230,5.0,2 years ago,"Fantastic place for fresh and delicious sushi. Amazing staff, delicious food and a nice sake selection. Highly recommend.",2026-02-09T09:46:34.961267,2024-02-10
2230,5.0,a month ago,Lovely food!,2026-02-09T09:46:34.978448,2026-01-10
2230,5.0,6 years ago,Food was very delicious. Prices are not low but the quality made the price forgettable. Quite empty during lunch,2026-02-09T09:46:34.998442,2020-02-11
2230,5.0,5 years ago,Been there many times. One of the best sushi in town. A++,2026-02-09T09:46:35.018390,2021-02-10
2230,5.0,6 years ago,"Amazing unique menu and presentation
The 1 KG Salmon is a must.",2026-02-09T09:46:35.037088,2020-02-11
2230,5.0,5 years ago,"Delicious sushi thats very fresh. Around 280 baht for a roll, larger portions. Staff are friendly but they dont know any english so we had to just point at the pictures in the menu to order everything",2026-02-09T09:46:35.058022,2021-02-10
2230,4.0,8 years ago,Stylewise this is a tiny place made to let you feel that you are already in Japan. The place is clean and the food is fresh and tasty (Japanese style). The waitresses are with you and keep the place i,2026-02-09T09:46:35.077917,2018-02-11
2230,3.0,8 years ago,"I didn't eat sushi here. I ordered okonomiyaki and need to wait for half an hour (I don't know, maybe it's even longer than that) Good thing was it really hot and nice for dining. But after 30 - 45 mi",2026-02-09T09:46:35.099054,2018-02-11
2230,1.0,7 years ago,"I just had All about salmon(Sake Don) for Lunch.
Salmon was not bad but rice was dried and firmed like a stone. How could Sushi restaurant serve dried rice?? …",2026-02-09T09:46:35.117839,2019-02-11
2230,3.0,a year ago,Not the best place to go have a meal. Prices are pretty high and the place itself is quite old. The food was nothing great or bad for that matter.,2026-02-09T09:46:35.152045,2025-02-09
2239,4.0,2 months ago,"Foods are good, mildly test. Not too spicy. Meats are fresh. Potion size is for 5-8 persons. Perfect for medium to large family's size per table.
Location is good, easy to go. Lots of parking. …",2026-02-09T09:46:47.500771,2025-12-11
2239,5.0,6 months ago,We had a great time with the weekend all-you-can-eat dim sum buffet at the Dynasty restaurant. My father enjoys all the dishes despite being a pretty picky eater. Staff were super attentive and respon,2026-02-09T09:46:47.519968,2025-08-13
2239,5.0,7 months ago,"I had the opportunity to enjoy a Chinese dim sum buffet at *Dynasty Restaurant*, Centara Grand at Central Plaza Ladprao. The service was truly exceptional — the staff were attentive and genuinely thou",2026-02-09T09:46:47.536889,2025-07-14
2239,5.0,2 years ago,"Food quality is as hotel standard. Steam dim sum is very nice, although deep fried dim sum is really good. They make each order fresh, you need to wait for a while, but it is worth! …",2026-02-09T09:46:47.553907,2024-02-10
2239,5.0,10 months ago,"Our family favorite dim sum restaurant especially for Lunar New Year.
Everything was good as always.
My parents were very happy :) …",2026-02-09T09:46:47.573388,2025-04-15
2239,5.0,a year ago,"Dimsum mostly came in servings of 2, but large mouthful portion. Really flavourful and authentic taste like HK dimsum. Fried prawn rolls and steamed noodle rolls were tasty too. Friendly staff. Has bu",2026-02-09T09:46:47.600598,2025-02-09
2239,5.0,6 months ago,Tasty 😋 you can enjoy Dim Sum and a variety of food 🥢 highly recommended …,2026-02-09T09:46:47.636715,2025-08-13
2239,5.0,6 months ago,Great food  plus best service from p’a p’puu and ploy🥰🥳😍. Come for my son’s birthday. Very thx for very surprise birthday 🎉 …,2026-02-09T09:46:47.654420,2025-08-13
2239,5.0,6 years ago,"Best restaurant in the hotel. I sat outside during lunch for a lovely red beef curry. Spring rolls for appetizer were delicious, and the little welcome bite and drink were super tasty. Just the right ",2026-02-09T09:46:47.671642,2020-02-11
2239,5.0,7 years ago,"Delicious Chinese cuisine, dim sum is good.
Serving Chinese cuisine and dim sum available at lunch, dim sum buffet also available <1001 Thb net as updated at 6th Feb 19> Many choices for dim sum to …",2026-02-09T09:46:47.689753,2019-02-11
2239,5.0,3 years ago,"Tried the dimsum lunch buffet for 888 thb per person. There are lots of menu to choose from. The quality was great, fresh and delicious. Recommend!",2026-02-09T09:46:47.711085,2023-02-10
2239,5.0,4 years ago,The exceptional Chinese restaurant in Bangkok. This is my favorite Hong Kong Style Dim Sum restaurant. Open every day from 11.00 to 14.00 and evening time. The best parking spot is on the second floor,2026-02-09T09:46:47.729689,2022-02-10
2239,5.0,6 years ago,"Great ambience and amazing food.
I ordered from their signature menu, gang massaman nong gae- 6 hours braised new Zealand lamb shank in massaman curry, which is worth every penny you paid. …",2026-02-09T09:46:47.749631,2020-02-11
2239,3.0,3 years ago,We chose the standard buffet and the food was alright but you need to set aside at least 3 hours as the serving is very slow. Traditional chinese dining a sobre environment.,2026-02-09T09:46:47.766344,2023-02-10
2239,5.0,7 years ago,"The service was great. And the food was very good. We were one of the first to arrive. The manager spent time talking about the dishes that we ordered, including how and why each ingredient was picked",2026-02-09T09:46:47.785464,2019-02-11
2239,3.0,7 years ago,"I was a guest at the Centara and LOVE Thai food. I expected too much maybe of this restaurant which looked promising but have been really disappointed and when looking at the bill, we are not there. …",2026-02-09T09:46:47.803746,2019-02-11
2239,4.0,7 years ago,"Great service with meticulously prepared dishes - highly recommend the traditional signature dish which is only available during the summer, ""Khao Chae"".",2026-02-09T09:46:47.822506,2019-02-11
2239,3.0,2 years ago,"😑
After use Centara privilage club member and got 50% discount. The bill is almost 2,000 baht for 2 person-buffet. There's something not so right. …",2026-02-09T09:46:47.839807,2024-02-10
2239,5.0,2 years ago,"Chinese restaurant, great Dim sum, great food, delicious, vintage atmosphere love it",2026-02-09T09:46:47.857854,2024-02-10
2239,5.0,2 years ago,"Service is superb.
Food is better than we thought! Even for the buffet it tasted very nice.",2026-02-09T09:46:47.875188,2024-02-10
2239,1.0,4 years ago,Service was extremely extremely slow today. The food was mediocre AT BEST. Dine at Din Tai Fung for an overall better experience …,2026-02-09T09:46:47.892313,2022-02-10
2239,5.0,9 years ago,Very impressive for an evening meal by the pool. The food is very nice and Thai.,2026-02-09T09:46:47.912574,2017-02-11
2239,5.0,a year ago,Great place very luxurious food is nice if you like Chinese food,2026-02-09T09:46:47.931425,2025-02-09
2239,2.0,a year ago,"Good food, bad service, overall not worth the price.

Ordered food, followed up a few times >>> our food almost landed on a wrong …",2026-02-09T09:46:47.948764,2025-02-09
2239,4.0,2 years ago,"I recently decided to try the dimsum buffet at this restaurant and my experience was just okay. One thing that stood out to me was the abundance of private dining spaces, catering to groups of all siz",2026-02-09T09:46:47.965140,2024-02-10
2239,5.0,2 months ago,"Arun, the chef, was helpful in providing the vegetarian meal items.",2026-02-09T09:46:47.982708,2025-12-11
2239,5.0,a month ago,Feel luxury and delicious food. Very good.,2026-02-09T09:46:47.999004,2026-01-10
2239,5.0,2 years ago,5 star rating is well deserved. I have been a long time customer of Dynasty for around 10 years. Peking duck is a must. Fried tofu is a gem. Jelly fish and all that dim sums never fail me. Ambience an,2026-02-09T09:46:48.017702,2024-02-10
2239,4.0,9 years ago,Every dish was fantastic. The flavours were amazing and i got to try some dishes i had not seen in other bangkok restaurants. The staff were very attentive and service was prompt. …,2026-02-09T09:46:48.033871,2017-02-11
2239,5.0,3 years ago,"A Singaporean first time trying chinese food in a restaurant in Bangkok and bringing Thai family hosting for a feast. This restaurant didn't disappoint me. From cooking taste to ambience, nothing to c",2026-02-09T09:46:48.051672,2023-02-10
2243,1.0,a year ago,"I visited this place and was disappointed to find that, despite having vegetarian options listed on the menu, none were available. As a result, I ended up with a simple meal of rice, cucumber, and wak",2026-02-09T09:47:00.271305,2025-02-09
2243,2.0,2 years ago,"We have been in Hajime few years ago and we remembered that it was fun and the food was very good.
Last visit it was not as we remembered. …",2026-02-09T09:47:00.299607,2024-02-10
2243,5.0,a year ago,"Awesome Experience!
The Robots are not only serving  food -they are also dancing!
The food quality and price is really good! …",2026-02-09T09:47:00.326636,2025-02-09
2243,5.0,2 years ago,"We had a​ great time here. They have buffet and a la card. we choose to eat wagyu grill a la card.
The robot served the dishes.  Our kids loved it.",2026-02-09T09:47:00.355065,2024-02-10
2243,3.0,7 years ago,Sukiyaki restaurant with additional Chinese/Thai items served to your table by a robot. This restaurant formerly had a model of BBQ buffet and sukiyaki but has switched to pay per dish. …,2026-02-09T09:47:00.384003,2019-02-11
2243,5.0,8 years ago,Have to take cab to come this place. Both my husband & myself like the place & enjoying the food very much. The waitress very friendly & the robot is cute.,2026-02-09T09:47:00.407195,2018-02-11
2243,3.0,7 years ago,"Firstly, getting to this restaurant is a bit of a pain, its in a tiny shopping centre about 30 mins out of the centre, and taxi drivers have trouble knowing where it is. …",2026-02-09T09:47:00.428906,2019-02-11
2243,5.0,2 years ago,"Nice robot restaurant in the city. The restaurant is very spacious, eith the robots as the servers by the conveyor. The food is quite good.",2026-02-09T09:47:00.454087,2024-02-10
2243,4.0,a year ago,A novel experience with a robot serving food. Very reasonable with a great menu,2026-02-09T09:47:00.474057,2025-02-09
2243,5.0,3 years ago,"Food is good. Sushi takes forever to serve, and I had to reorder 3 times. Robot was out of service when I went, bummer.",2026-02-09T09:47:00.498935,2023-02-10
2243,3.0,a year ago,"Went on a Monday evening and we are literally the only customer from 6-8pm. Hence, attention from the staff was 100%. Staff were all very friendly and helpful, and very quick to attend to our requests",2026-02-09T09:47:00.519595,2025-02-09
2243,4.0,6 years ago,Unusual place. Was very quiet when I went in and I had no idea what I was doing. Staff were lovely and showed me how to cook my hotpot. The food was tasty and very cheap.,2026-02-09T09:47:00.539861,2020-02-11
2243,5.0,a year ago,This was a resl nice dinner. We chose the luxury option for c. 2000 THB per person and it included a huge variety of premium food including prime meat (Wagayu) and sea food. …,2026-02-09T09:47:00.559164,2025-02-09
2243,2.0,6 years ago,"So far away from everything, food was not great, robot was cool but more of a novelty. Better things to see and do in Bangkok.",2026-02-09T09:47:00.582178,2020-02-11
2243,2.0,a year ago,We saw the robot and it actually served 1 of 15 dishes while the waitress was watching us eat and fixing here hair. No English and no customer service to speak off. Would not recommend it 😕 …,2026-02-09T09:47:00.603227,2025-02-09
2243,1.0,a year ago,"Beware beware beware! its a scam! We went 5 people to all you can eat” (2hours) first no english speakers . second , robot dont work but this is the lease of the problems there. The meat is terrible n",2026-02-09T09:47:00.624681,2025-02-09
2243,4.0,6 years ago,Robot experience in progress ! A bit far from the city center but the staff was very helpful helping us to book a cab to go back,2026-02-09T09:47:00.649282,2020-02-11
2243,2.0,10 months ago,This was a bummer. In an industrial park in what feels like the middle of nowhere. The cash machine was broken so we ended up leaving without ordering. The robot thing is highly questionable. There wa,2026-02-09T09:47:00.668891,2025-04-15
2243,5.0,9 years ago,Serve by robot. Japanese buffet is good.,2026-02-09T09:47:00.691050,2017-02-11
2243,5.0,a year ago,Value for money. Food high quality with variety,2026-02-09T09:47:00.715532,2025-02-09
2243,3.0,7 years ago,The food isn't brilliant and the way you order is a little confusing and rushed especially when you eat on a timer.  It's very novel having it served by a robot but it doesn't made up for the lack of ,2026-02-09T09:47:00.738231,2019-02-11
2243,3.0,9 years ago,"Cool concept!
My girlfriend and i went and had the bbq buffet. Beware there is a 90 minute limit before you have to leave and ask for more coals if your food doesnt seem to …",2026-02-09T09:47:00.759143,2017-02-11
2243,1.0,3 years ago,"Fresh ingredients but wait for sashimi more than 1 hr. , ask for the orders many times. …",2026-02-09T09:47:00.782131,2023-02-10
2243,3.0,7 years ago,A restaurant is on 3fl of the nearly abandon mall. 5xx  per person for Japanese bbq buffet is a bit high. The stove is fairly small and take some time to cook seafood as you will have only 1.30 hrs.,2026-02-09T09:47:00.806235,2019-02-11
2243,5.0,8 years ago,"Robot is great for my kids, Meant is fair for the price!! I love it!!",2026-02-09T09:47:00.828931,2018-02-11
2243,5.0,8 years ago,"Food served by robot on rails. Even does a little dance. Food is better than average japanese fare. Menu has japanese bbq option, japanese hot pot called shabu shabu, as well as a few individual dishe",2026-02-09T09:47:00.850437,2018-02-11
2243,5.0,8 years ago,"Wonderful place! We came here with no hopes and expectations , just for the fun of it but ended up having a great evening.
Not only was the food amazing and fresh but we were also delighted by the ver",2026-02-09T09:47:00.871671,2018-02-11
2243,1.0,8 months ago,"The restaurant is closed forever from March 30, 2025. We came for nothing. Don’t waste time.",2026-02-09T09:47:00.890865,2025-06-14
2243,5.0,2 years ago,"Very good service. Chef walked to the customer and took care them.

The foods were delicious suitable with the price tag.",2026-02-09T09:47:00.917324,2024-02-10
2243,5.0,4 years ago,"While at a very quiet location, this place is highly recommended. The robot part is an attraction (especially for the younger) but after a while the good food and superb service takes the highlight.",2026-02-09T09:47:00.952483,2022-02-10
2248,5.0,a month ago,"Hanuman World delivered an absolutely epic day filled with adrenaline, adventure, and unforgettable views. From the moment we arrived, the atmosphere was calm and welcoming, which was the perfect cont",2026-02-09T09:47:13.521525,2026-01-10
2248,5.0,Edited a month ago,"Although Phuket is surrounded by the sea, there are also great activities to enjoy in the forest—and Hanuman World is a perfect example of that. I booked the World A+ package, and this was my very fir",2026-02-09T09:47:13.542439,2026-01-10
2248,5.0,2 weeks ago,"Perfect family day trip. It's about 30 mins from old town phuket. They have lots of activites like zipline, skywalk , luge and many more. They have tickets package according to the activities. Instruc",2026-02-09T09:47:13.559553,2026-01-26
2248,5.0,3 weeks ago,"⭐⭐⭐⭐⭐
What a great day — truly fun from start to finish. The Roller Zip Line was over the top and lasted more than two minutes, which was incredible. After that, the …",2026-02-09T09:47:13.576782,2026-01-19
2248,5.0,3 weeks ago,"This place is incredible. I am super scared of heights but the staff were incredible. I did the zipline, roller zipline and the skywalk. Absolutely loved it and the food as part of the package was rea",2026-02-09T09:47:13.596757,2026-01-19
2248,5.0,4 weeks ago,Very nice place with good vibes!! Better to go before lunch - not that hot and also less people. We tried carts - 3 rides and was super fun! We also bought videos and photos of us!,2026-02-09T09:47:13.615373,2026-01-12
2248,5.0,2 weeks ago,"Amazing experience, highly recommended!
We tried the zipline at Hanuman World and it was one of the best activities in Phuket. The staff were very professional and focused on safety, and they …",2026-02-09T09:47:13.634916,2026-01-26
2248,5.0,a month ago,"Great fun on the ziplines. Roller zipline is a bit violent. Buffet is not bad. Staff mostly nice and polite. Photos are very expensive, take your own camera and clip it on securely.",2026-02-09T09:47:13.654868,2026-01-10
2248,3.0,a month ago,"As a family of 3 adults we thought we'd spend are last day in Phuket with an adrenaline rush.  4500 thb ( £106)for 3 adults.
We went for the 8am booking.  We were based in Surin Beach ⛱️ 😎 and transpo",2026-02-09T09:47:13.674209,2026-01-10
2248,5.0,a month ago,Our party of 5 had the best time at Hanuman World  Christmas Day! We booked a morning package - 18 platforms - online to be guaranteed coolness and give us time for other activities. The staff led us ,2026-02-09T09:47:13.691886,2026-01-10
2248,5.0,a week ago,"Best place i’ve ever been to, it’s a jungle with this big tree i forgot the name of, also the best part that they didn’t remove the tree and build a restaurant like a tree house i love it, and the Caf",2026-02-09T09:47:13.709677,2026-02-02
2248,2.0,3 weeks ago,"We visited Hanuman World and overall the kids enjoyed it. The luge ride was fun, we had two long luge rides plus one roller.
The whole experience took about 1.5 hours, but the price was extremely high",2026-02-09T09:47:13.726389,2026-01-19
2248,5.0,3 months ago,"So recommend! The places is bear with everything. Staff is good and kind, the activity is was so fun and so amazing! I would like to repeat again if i have chance. Also the food at Wanon is so delicio",2026-02-09T09:47:13.742171,2025-11-11
2248,5.0,3 weeks ago,"Human World Phuket is a great place to visit with family and friends. There’s so much to see and do, and the go-karts were an absolute highlight such a fun experience. Definitely worth checking out if",2026-02-09T09:47:13.760329,2026-01-19
2248,4.0,2 months ago,"To start, I really appreciated having a point-person on whatsaspp messaging us to ensure we were picked up and providing us with a license number. Lots of excursions in Phuket just send you a confirma",2026-02-09T09:47:13.778683,2025-12-11
2248,5.0,3 months ago,Did the sky walk which wasn't as long as hoped for the price paid but still gorgeous scenery. The people doing the other more adventurous activities like the zip line definitly were enjoying themselve,2026-02-09T09:47:13.796691,2025-11-11
2248,5.0,4 weeks ago,"This is the place for outdoor/adrenaline inducing adventures in Phuket.

For my visit, we've tried zip lining, roller zip lining & luge for the …",2026-02-09T09:47:13.817546,2026-01-12
2248,5.0,4 months ago,Three Monkey restaurant in Hanuman World was an absolute gem! My partner and I were blown away by the exquisite flavors and the elegant ambiance—it truly elevated our evening. The service was impeccab,2026-02-09T09:47:13.833983,2025-10-12
2248,5.0,2 months ago,"Activities were great, had an awesome time. The staff was really friendly and kind to help. Got a great deal for all the activities. Special thanks to Oscar.",2026-02-09T09:47:13.851296,2025-12-11
2248,5.0,3 months ago,Awesome experience the staff was really organized and it was clean there. The Programms are really cool and after you finished u can eat Buffet. Its really tasty. …,2026-02-09T09:47:13.867004,2025-11-11
2248,5.0,3 months ago,"When you money, time, excitement, adrenaline and adventurous attitude; then this is the right place to try their variety of activities from ziplining, roller, skywalk, sling shot to kart driving.
Pret",2026-02-09T09:47:13.888032,2025-11-11
2248,4.0,a month ago,"Hanuman World was a really fun and exciting experience. The zipline courses are well organized and the place is surrounded by beautiful nature, which makes the whole adventure even better. The staff w",2026-02-09T09:47:13.907665,2026-01-10
2248,5.0,5 months ago,It’s a big area with different types of attraction such as go carting and zip lining. There are restaurants and cafes with live music. The atmosphere is very relaxing. But be ready to spend a bit more,2026-02-09T09:47:13.929075,2025-09-12
2248,5.0,7 months ago,"These activities were incredibly fun and perfect for families, friends, and couples.
The two activities we tried weren’t too tiring and didn’t take too much time. …",2026-02-09T09:47:13.948762,2025-07-14
2248,3.0,a week ago,"We really enjoyed the zipline courses and the roller - both activities themselves were genuinely fun and memorable. The guides during the activities were friendly, and once we were moving, the experie",2026-02-09T09:47:13.966373,2026-02-02
2248,5.0,5 months ago,"🌿✨ One of the Best Adventures in Phuket – Hanuman World (World A Package) ✨🌿

If you’re looking for a real adrenaline-filled adventure surrounded by …",2026-02-09T09:47:13.984935,2025-09-12
2248,5.0,4 months ago,"I would like to extend my sincere thanks and gratitude to all the staff at the ""Jungle"" / ""3 Monkeys"" event for your wonderful efforts, warm welcome, and courteous manner. You were an example of court",2026-02-09T09:47:14.004175,2025-10-12
2248,5.0,3 weeks ago,Had a thrilling experience at the zip line at Hanuman World. Tried the 16 zip line 32 platform ride. …,2026-02-09T09:47:14.022706,2026-01-19
2248,3.0,6 months ago,"It was worth going (I think?) but not the best zip lining experience we’ve had in our travels. The staff weren’t particularly enthusiastic, some seemed even grumpy out on the activity. …",2026-02-09T09:47:14.042290,2025-08-13
2248,5.0,3 months ago,"An unforgettable adventure in nature! 🌴💚
Hanuman World was an absolute highlight of my stay in Phuket. The zipline tour was incredible – perfectly organised, safe and with breathtaking views of the …",2026-02-09T09:47:14.060506,2025-11-11
2250,5.0,a month ago,"Located inside the St. Regis Bangkok, VIU immediately impresses with its elegant and refined setting. From the very entrance, the experience feels welcoming and polished, thanks also to the kind and g",2026-02-09T09:47:28.819143,2026-01-10
2250,5.0,a month ago,"Five Star Experience with a Stunning View!

I had an absolutely wonderful time at VIU. The location is perfect, offering …",2026-02-09T09:47:28.838034,2026-01-10
