restaurant_id,restaurant_name_en,restaurant_name_th,extracted_location,phone_number,searchString,gmaps_reviews_scraped,gmaps_avg_rating_scraped,playCount,diggCount,shareCount,tiktok_post_count,master_index,raw_engagement,log_engagement,momentum_score,reliability,quality_score,stability_score,final_priority_score,validation_status
4909,,กงจิน,Bangkok,863269556,กงจิน Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4910,Earthy Society,เอิร์ทตี้ โซไซตี้,Phra Khanong,931754850,Earthy Society Phra Khanong Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4911,Mia ,มีอา,Phrom Phong,659691388,Mia  Phrom Phong Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4912,Mix Beef Club & Restaurant BKK ,Mix Beef Club & Restaurant BKK,Phaya Thai,986565655,Mix Beef Club & Restaurant BKK  Phaya Thai Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4913,Kaito Sushi,ไคโตะ ซูชิ,Bangkok,999236695,Kaito Sushi Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4914,You & I Restaurant and Bar at We Hotel Riverfront,You & I Restaurant and Bar at We Hotel Riverfront,Charan Sanitwong,628378946,You & I Restaurant and Bar at We Hotel Riverfront Charan Sanitwong Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4915,,ชินชิน,Bangkok,972984528,ชินชิน Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4916,JP French,JP French,Phrom Phong,22584247,JP French Phrom Phong Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4917,,เจียวฝางหม่าล่า,Bangkok,982753048,เจียวฝางหม่าล่า Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4918,SOL and LUNA BKK Rooftop,โซล แอนด์ ลูน่า บีเคเค รูฟท็อป,Ekkamai,849829961,SOL and LUNA BKK Rooftop Ekkamai Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4919,,สถานีมีหอย ตลาดหัวมุม,Bangkok,988525565,สถานีมีหอย ตลาดหัวมุม Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4920,Meepla Numyapu Cafe,หมี่ปลา น้ำยาปู คาเฟ่,Ladprao,849847240,Meepla Numyapu Cafe Ladprao Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4921,,WORK Sukhumvit,Bangkok,955895959,WORK Sukhumvit Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4922,Gotoku by Shabu King,โกตุกุ บาย ชาบูคิง,Salaya,613969784,Gotoku by Shabu King Salaya Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4923,Shabu King,ชาบู คิงส์,Rama 9,655547942,Shabu King Rama 9 Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4924,Kizuna Shabu & Hand Roll,คิซึนะ ชาบู แอนด์ แฮนด์โรล,Bangkok,952973374,Kizuna Shabu & Hand Roll Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4925,Ang Sila Bangna Seafood,อ่างศิลาบางนา ซีฟู๊ด,Samut Prakan,929501855,Ang Sila Bangna Seafood Samut Prakan Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4926,Suan Paruj Thai Cuisine,สวนปารุจก์ ไทย ควิซีน,Ladprao,816215650,Suan Paruj Thai Cuisine Ladprao Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4928,Papa Shrimps,กุ้งถังซีฟู้ดถาด,Liabduan Ramintra,837075187,Papa Shrimps Liabduan Ramintra Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4929,Hump zaabb,Hump zaabb,Charoen Krung,841186305,Hump zaabb Charoen Krung Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4930,Jibcharoen Bar & Bistro 酒狂,จิบเจริญ บาร์ แอนด์ บิสโทร 酒狂,Bangkok,800894980,Jibcharoen Bar & Bistro 酒狂 Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4931,Hei Hotpot Chokchai 4,เฮ้ยหม้อไฟ สาขาโชคชัย 4,Ladprao,837075187,Hei Hotpot Chokchai 4 Ladprao Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4932,Tong Tong Haan Thanon Chan,ตงตงฮัน ถนนจันทน์,Sathon,909195592,Tong Tong Haan Thanon Chan Sathon Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4933,Tong Tong Haan Kanlapaphruek,ตงตงฮัน กัลปพฤกษ์,Bangkok,893929369,Tong Tong Haan Kanlapaphruek Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4934,,ครัวในสวน,Bangkok,626326552,ครัวในสวน Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4936,,กงฟูติ่มซำ功夫点心,Bangkok,823180152,กงฟูติ่มซำ功夫点心 Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4937,Lakorn at Rosewood Bangkok,Lakorn at Rosewood Bangkok,Chidlom,20800088,Lakorn at Rosewood Bangkok Chidlom Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4938,,สิมิลัน ซีฟู้ด ราชพฤกษ์,Bangkok,624395281,สิมิลัน ซีฟู้ด ราชพฤกษ์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4939,Long Jim Shabu,หลงจิ้ม ชาบู,Ladprao,947795572,Long Jim Shabu Ladprao Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4941,De’yong café and restaurant,เดอยอง คาเฟ่ แอนด์ เรสเตอรอง,Bangkok,863390648,De’yong café and restaurant Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4942,Lily Fu's Asian Bistro,ลิลลี่ ฟู เอเชียน บิสโทร,Asok,655302235,Lily Fu's Asian Bistro Asok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4943,,คุณเต็นท์ หมูกระทะ,Bangkok,858383878,คุณเต็นท์ หมูกระทะ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4944,Pastel Rooftop Bar & Mediterranean Dining ,พาสเทล รูฟท็อป บาร์ & เมดิเตอร์เรเนียน ไดนิ่ง,Asok,957035679,Pastel Rooftop Bar & Mediterranean Dining  Asok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4945,,จงเจริญซีฟู้ดส์,Bangkok,639169744,จงเจริญซีฟู้ดส์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4946,Brewave Kanchanapisek,บรูว์เวฟ กาญจนาภิเษก,Bangkok,955822147,Brewave Kanchanapisek Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4947,Nabezo Premium,นาเบโซ พรีเมียม,Siam,986693174,Nabezo Premium Siam Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4948,,บรูว์เวฟ สกายคลับ โรบินสันไลฟ์สไตล์ ราชพฤกษ์,Bangkok,842630985,บรูว์เวฟ สกายคลับ โรบินสันไลฟ์สไตล์ ราชพฤกษ์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4949,,SILQ Hotel & Residence Staycation,Bangkok,24071000,SILQ Hotel & Residence Staycation Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4950,,รสโปรด เซ็นทรัลเวิลด์,Bangkok,925972885,รสโปรด เซ็นทรัลเวิลด์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4951,,แซ่บ คลาสสิก บรรทัดทอง,Bangkok,654206522,แซ่บ คลาสสิก บรรทัดทอง Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4952,Phuwiang Kai Yang x Nem Nuang,ครัวภูเวียง ไก่ย่าง x แหนมเนือง,Sai Mai,614264614,Phuwiang Kai Yang x Nem Nuang Sai Mai Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4953,Mee-Seoul Korean BBQ Buffet Victoria Garden,มีโซ ปิ้งย่างเกาหลี วิคตอเรีย การ์เดนท์,Bangkok,826862000,Mee-Seoul Korean BBQ Buffet Victoria Garden Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4954,Mee-Seoul Korean BBQ Buffet Sugoi Eat,มีโซ ปิ้งย่างเกาหลี ซุกโก้ยอีท,Pracha Uthit,826862000,Mee-Seoul Korean BBQ Buffet Sugoi Eat Pracha Uthit Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4955,,Mami Rose - The Goodtime Restaurant,Bangkok,902213535,Mami Rose - The Goodtime Restaurant Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4956,MUGI,มูกิ,Sathon,909878829,MUGI Sathon Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4957,Kato Omakase ,กาโตะ โอมากาเสะ,Ramkhamhaeng,825108798,Kato Omakase  Ramkhamhaeng Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4958,,ฐิตารีย์,Bangkok,863341729,ฐิตารีย์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4959,,เทลมีมอร์ คาเฟ่,Bangkok,818606589,เทลมีมอร์ คาเฟ่ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4960,,ร้านของพ่อ,Bangkok,619671551,ร้านของพ่อ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4961,,L-Seven Café Sutthisan,Bangkok,960579659,L-Seven Café Sutthisan Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4962,Taro Izakaya Rama 9 ,ทาโร่ อิซากายะ พระราม 9,Rama 9,929644994,Taro Izakaya Rama 9  Rama 9 Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4963,,ทราเวลเลอร์ เเทป,Bangkok,625789035,ทราเวลเลอร์ เเทป Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4964,,สึนามิ สุกี้หมาล่าสายพาน วิภาวดี 60,Bangkok,613895457,สึนามิ สุกี้หมาล่าสายพาน วิภาวดี 60 Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4965,,วาชิ โรบินสัน ลาดกระบัง,Bangkok,918821041,วาชิ โรบินสัน ลาดกระบัง Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4966,,วาชิ มาร์เก็ตวิลเลจ สุวรรณภูมิ,Bangkok,646542851,วาชิ มาร์เก็ตวิลเลจ สุวรรณภูมิ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4967,,วาชิ เกทเวย์ บางซื่อ,Bangkok,956831189,วาชิ เกทเวย์ บางซื่อ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4968,,วาชิ ซีคอน ศรีนครินทร์,Bangkok,968308924,วาชิ ซีคอน ศรีนครินทร์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4969,Yuppies’ Yummies,ยัปปี้ส์ ยัมมี่ส์,Nonthaburi,20777203,Yuppies’ Yummies Nonthaburi Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4970,YuuPot Shabu and Grill  Wayra Ramkhamhaen,ยูพอท ชาบู แอนด์ กริล เวร่า รามคำแหง,Ramkhamhaeng,954576767,YuuPot Shabu and Grill  Wayra Ramkhamhaen Ramkhamhaeng Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4971,,เม้งปูดอง คลอง 2 ลำลูกกา,Bangkok,828249991,เม้งปูดอง คลอง 2 ลำลูกกา Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4972,,เลอ แวง บิสโทร แอนด์ ไวน์บาร์,Bangkok,841962492,เลอ แวง บิสโทร แอนด์ ไวน์บาร์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4973,,รสโปรด มิกซ์ จตุจักร,Bangkok,859461599,รสโปรด มิกซ์ จตุจักร Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4974,Tai Thun Tuek Bar and Restaurant,ใต้ถุนตึก,Rama 9,840240909,Tai Thun Tuek Bar and Restaurant Rama 9 Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4975,Moxy Bar & Restaurant At Moxy Bangkok Ratchaprasong,ม็อกซี่ บาร์ แอนด์ เรสเตอรองต์ ม็อกซี่ แบงคอกโฮเทล ราชประสงค์,Ratchaprasong,22095999,Moxy Bar & Restaurant At Moxy Bangkok Ratchaprasong Ratchaprasong Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4976,Porkitchen,ภ.คิทเช่น,Bangkok,955630236,Porkitchen Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4977,Teeshot Bar At Bangkok Marriott Marquis Queen’s Park,ทีช็อตบาร์ โรงแรมแบงค็อก แมริออท มาร์ควิส ควีนส์ปาร์ค,Phrom Phong,20595999,Teeshot Bar At Bangkok Marriott Marquis Queen’s Park Phrom Phong Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4978,Pak-Pla Kitchen,ครัวผักปลา,Bangkok,20331713,Pak-Pla Kitchen Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4979,SoulBrew Café & Bistro,โซลบริว คาเฟ่ แอนด์ บิสโทร,Ladprao,868636366,SoulBrew Café & Bistro Ladprao Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4980,,สลิด คิทเช่น,Bangkok,922266563,สลิด คิทเช่น Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4981,,ชิมุ ซูชิ,Bangkok,829818777,ชิมุ ซูชิ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4982,Rosprod Central Westgate,รสโปรด เซ็นทรัลเวสเกต,Nonthaburi,997358905,Rosprod Central Westgate Nonthaburi Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4983,,ห้องอาหารเดอะสแควร์ โรงแรมโนโวเทล อิมแพค,Bangkok,28334740,ห้องอาหารเดอะสแควร์ โรงแรมโนโวเทล อิมแพค Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4984,HUA SENG HONG The Mall Lifestore Bangkapi,ฮั่วเซ่งฮง เดอะมอลล์ ไลฟ์สโตร์ บางกะปิ,Ladprao,929037855,HUA SENG HONG The Mall Lifestore Bangkapi Ladprao Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4985,HUA SENG HONG Central Plaza Chaengwattana,ฮั่วเซ่งฮง เซ็นทรัล พลาซ่า แจ้งวัฒนะ,Nonthaburi,28353838,HUA SENG HONG Central Plaza Chaengwattana Nonthaburi Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4986,Novotel Bangkok Future Park Rangsit Staycation,โนโวเทล กรุงเทพ ฟิวเจอร์พาร์ค รังสิต สเตเคชั่น,Pathum Thani,25202525,Novotel Bangkok Future Park Rangsit Staycation Pathum Thani Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4987,A.P.P Bangkok ,A.P.P Bangkok,Ladprao,616695926,A.P.P Bangkok  Ladprao Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4988,Ministry of Spicy,กระทรวงการแซ่บ,Rama 3,918981988,Ministry of Spicy Rama 3 Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4989,Kwann at Nysa Hotel Bangkok,ควัน แอท นีสา โฮเทล กรุงเทพ,Phetchaburi,800764370,Kwann at Nysa Hotel Bangkok Phetchaburi Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4990,Shabu Square At For You Park Bangna,ชาบู สแควร์ แอท ฟอร์ ยู พาร์ค บางนา,Samut Prakan,836592899,Shabu Square At For You Park Bangna Samut Prakan Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4991,Grilled Station,กลิลล์ สเตชั่น,Ratchada,625242535,Grilled Station Ratchada Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
6924,Maska at Tribe Phuket Patong (Phuket),,Bangkok,,Maska at Tribe Phuket Patong (Phuket) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4993,Tum Surin,ตำ สุรินทร์,Bangkok,649523597,Tum Surin Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4994,,ปัง ต คอหมูย่าง,Bangkok,911424569,ปัง ต คอหมูย่าง Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4995,Mariga At Samala Hotel Bangkok,มาริกา แอท สมาลา โฮเทล บางกอก กรุงเทพ,Nana,21805950,Mariga At Samala Hotel Bangkok Nana Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4996,Charoen Ros Buffet (Chiang Mai),เจริญรส บุฟเฟ่ต์อาหารไทย (เชียงใหม่),Bangkok,877274400,Charoen Ros Buffet (Chiang Mai) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4997,,ก๋วยเตี๋ยวเรือยุดยา ซอยเวิร์คพอยท์ รังสิต,Bangkok,21022903,ก๋วยเตี๋ยวเรือยุดยา ซอยเวิร์คพอยท์ รังสิต Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4998,,ซูฟู่ ฮอท พอต เดอะไนน์ เซ็นเตอร์ พระราม 9,Bangkok,985517117,ซูฟู่ ฮอท พอต เดอะไนน์ เซ็นเตอร์ พระราม 9 Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
4999,Lhong Lhao Yingcharoen Square,หลงเหลา ยิ่งเจริญสแควร์,Phahonyothin,818438347,Lhong Lhao Yingcharoen Square Phahonyothin Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5000,,เตี๋ยวเรือยุดยา คลองหลวง,Bangkok,21022903,เตี๋ยวเรือยุดยา คลองหลวง Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5001,Yang Gao Gorn,อย่างเก่าก่อน,Phaya Thai,990242021,Yang Gao Gorn Phaya Thai Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5002,Than.sa.mai Room,ทันสมัย รูม,Chinatown,916988646,Than.sa.mai Room Chinatown Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5003,,Box Office Bar & Café at Prince Theatre Heritage Stay,Bangkok,625912288,Box Office Bar & Café at Prince Theatre Heritage Stay Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5004,Golden State Vegan,Golden State Vegan,Phrom Phong,841747161,Golden State Vegan Phrom Phong Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5005,CafeSlash ,คาเฟ่สแลช,Ladprao,21147282,CafeSlash  Ladprao Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5006,Got to Grill,ก๊อท ทู กริลล์,Bangkok,917987087,Got to Grill Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5007,Swiss Corner Bangkok ,Swiss Corner Bangkok,Ramkhamhaeng,23730301,Swiss Corner Bangkok  Ramkhamhaeng Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5008,,ในวันสุขหมูกระทะ,Bangkok,650858480,ในวันสุขหมูกระทะ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5009,Koong Tung Seafood At Ram Intra Expressway Market ,ร้านกุ้งถัง ตลาดเลียบด่วนรามอินทรา,Ram Intra,942921188,Koong Tung Seafood At Ram Intra Expressway Market  Ram Intra Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5010,Koong Tung Seafood At Srinakarin Train Market (Entrance Zone),ร้านกุ้งถัง ตลาดนัดรถไฟศรีนครินทร์ (โซนทางเข้า),Srinakarin,657826165,Koong Tung Seafood At Srinakarin Train Market (Entrance Zone) Srinakarin Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5011,Koong Tung Seafood At Banthat Thong Road,ร้านกุ้งถัง ถนนบรรทัดทอง,Banthat Thong,855553058,Koong Tung Seafood At Banthat Thong Road Banthat Thong Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5012,Koong Tung Seafood At Srinakarin Train Market (Main Square),ร้านกุ้งถัง ตลาดนัดรถไฟศรีนครินทร์ (โซนด้านใน),Srinakarin,657826165,Koong Tung Seafood At Srinakarin Train Market (Main Square) Srinakarin Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
5013,Lennon's at Rosewood Bangkok,Lennon's at Rosewood Bangkok,Chidlom,20800030,Lennon's at Rosewood Bangkok Chidlom Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
